x,y,baseline,depth,groove
126,283,290.61818181818194,7.618181818181938,1
127,283,287.16969696969704,4.169696969697043,0
128,283,283.7212121212122,0.7212121212122042,0
129,283,280.27272727272737,-2.7272727272726343,0
130,284,276.82424242424247,-7.17575757575753,0
131,284,273.37575757575763,-10.624242424242368,0
132,284,269.92727272727274,-14.072727272727263,0
133,254,266.4787878787879,12.478787878787898,1
134,258,263.03030303030306,5.03030303030306,1
135,255,259.58181818181816,4.581818181818164,0
