x,y,baseline,depth,groove
140,229,229.74477334065824,0.7447733406582415,0
141,229,229.58154024582188,0.5815402458218841,0
142,229,229.41830715098556,0.41830715098555515,0
196,220,220.60372002982297,0.6037200298229664,0
197,220,220.4404869349866,0.44048693498660896,0
198,220,220.27725384015028,0.27725384015028,0
199,220,220.11402074531395,0.11402074531395101,0
200,220,219.9507876504776,-0.049212349522406384,0
201,220,219.78755455564124,-0.21244544435876378,0
202,220,219.6243214608049,-0.37567853919509275,0
203,220,219.46108836596855,-0.5389116340314501,0
205,219,219.13462217629586,0.13462217629586348,0
206,219,218.97138908145953,-0.02861091854046549,0
207,219,218.80815598662318,-0.1918440133768229,0
208,219,218.64492289178685,-0.35507710821315186,0
209,220,218.4816897969505,-1.5183102030495093,0
210,221,218.31845670211416,-2.6815432978858382,0
211,218,218.1552236072778,0.15522360727780438,0
212,218,217.99199051244148,-0.008009487558524597,0
213,218,217.82875741760512,-0.171242582394882,0
214,218,217.66552432276876,-0.3344756772312394,0
215,217,217.50229122793243,0.5022912279324316,0
216,217,217.3390581330961,0.33905813309610267,0
217,217,217.17582503825975,0.17582503825974527,0
218,220,217.0125919434234,-2.987408056576612,0
219,216,216.84935884858706,0.8493588485870589,0
220,216,216.6861257537507,0.6861257537507015,0
221,216,216.52289265891437,0.5228926589143725,0
222,216,216.35965956407802,0.35965956407801514,0
223,216,216.1964264692417,0.19642646924168616,0
224,215,216.03319337440533,1.0331933744053288,0
225,215,215.869960279569,0.8699602795689998,0
226,215,215.70672718473264,0.7067271847326424,0
227,215,215.5434940898963,0.5434940898963134,0
228,214,215.38026099505996,1.380260995059956,0
229,214,215.21702790022363,1.217027900223627,0
230,214,215.05379480538727,1.0537948053872697,0
231,213,214.8905617105509,1.8905617105509123,0
232,213,214.72732861571458,1.7273286157145833,0
233,213,214.56409552087825,1.5640955208782543,0
234,213,214.4008624260419,1.400862426041897,0
237,212,213.91116314153285,1.9111631415328532,0
238,212,213.74793004669652,1.7479300466965242,0
239,212,213.58469695186017,1.5846969518601668,0
240,254,213.42146385702384,-40.57853614297616,0
241,211,213.25823076218748,2.2582307621874804,0
242,211,213.09499766735115,2.0949976673511514,0
243,211,212.9317645725148,1.931764572514794,0
244,211,212.76853147767844,1.7685314776784367,0
246,210,212.44206528800578,2.4420652880057787,0
247,210,212.27883219316942,2.2788321931694213,0
248,210,212.11559909833306,2.115599098333064,0
253,208,211.29943362415136,3.299433624151362,0
254,208,211.136200529315,3.136200529315005,0
255,208,210.97296743447868,2.972967434478676,0
