x,y,baseline,depth,groove
237,206,196.7247314758044,-9.27526852419561,0
238,206,197.45582124122893,-8.544178758771068,0
239,206,198.18691100665345,-7.813088993346554,0
273,194,223.0439630310875,29.043963031087486,1
274,194,223.775052796512,29.775052796512,1
275,194,224.50614256193654,30.506142561936542,1
317,282,255.21191270976678,-26.78808729023322,0
318,281,255.94300247519132,-25.05699752480868,0
319,281,256.67409224061583,-24.325907759384165,0
321,292,258.1362717714649,-33.86372822853508,0
322,292,258.8673615368894,-33.132638463110595,0
323,292,259.59845130231395,-32.40154869768605,0
325,266,261.06063083316303,-4.939369166836968,0
326,267,261.7917205985875,-5.208279401412483,0
327,265,262.52281036401206,-2.4771896359879406,0
336,229,269.1026182528328,40.102618252832826,1
337,229,269.83370801825737,40.83370801825737,1
338,227,270.5647977836819,43.56479778368191,1
