x,y,baseline,depth,groove
126,240,238.97565217391312,-1.0243478260868812,0
127,240,239.02913043478267,-0.9708695652173276,0
128,240,239.08260869565223,-0.9173913043477739,0
138,238,239.6173913043479,1.6173913043479047,0
139,238,239.67086956521746,1.6708695652174583,0
140,238,239.724347826087,1.724347826087012,0
154,241,240.47304347826093,-0.5269565217390664,0
155,241,240.5265217391305,-0.4734782608695127,0
156,241,240.58000000000007,-0.41999999999993065,0
157,241,240.63347826086962,-0.366521739130377,0
158,241,240.6869565217392,-0.3130434782607949,0
