x,y,baseline,depth,groove
139,219,221.21240523100326,2.2124052310032596,0
140,219,221.26297323159213,2.2629732315921274,0
141,219,221.31354123218097,2.3135412321809667,0
142,219,221.36410923276983,2.3641092327698345,0
146,221,221.56638123512525,0.5663812351252488,0
147,221,221.61694923571412,0.6169492357141166,0
148,221,221.66751723630296,0.667517236302956,0
149,221,221.71808523689182,0.7180852368918238,0
150,222,221.76865323748066,-0.23134676251933683,0
151,222,221.81922123806953,-0.18077876193046905,0
152,241,221.86978923865837,-19.13021076134163,0
154,222,221.9709252398361,-0.029074760163894098,0
155,222,222.02149324042495,0.02149324042494527,0
156,222,222.0720612410138,0.07206124101381306,0
157,222,222.12262924160265,0.12262924160265243,0
158,222,222.17319724219152,0.17319724219152022,0
159,222,222.22376524278036,0.22376524278035959,0
161,222,222.3249012439581,0.32490124395809516,0
162,222,222.37546924454693,0.37546924454693453,0
163,222,222.4260372451358,0.4260372451358023,0
164,222,222.47660524572464,0.4766052457246417,0
165,222,222.5271732463135,0.5271732463135095,0
166,222,222.57774124690235,0.5777412469023488,0
167,222,222.62830924749122,0.6283092474912166,0
168,222,222.67887724808006,0.678877248080056,0
169,222,222.72944524866892,0.7294452486689238,0
170,222,222.7800132492578,0.7800132492577916,0
171,222,222.83058124984663,0.830581249846631,0
172,222,222.8811492504355,0.8811492504354987,0
